2022-01-05,2022-01-06,2022-01-07,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04
0.0,-1.5083775540049125,-1.8217523920945913,-13.87205949943592,-10.07813479296368,-10.729954456190189,-8.076714160364345,-5.49032716333096,-2.6323486399531957,-10.39150963105335,-13.863702837086873,84.49003468014877,114.9375339489408,110.39986629340244,104.17833117452892,108.90402373292108,79.1459491079263,39.932311034972656,27.205114277357627,30.856975723895886,110.39150963105335,-56.933940584130696
,0.0,-2.917003789975713,13.690755014265655,-5.020653238512952,-12.839075075586587,-6.596261125069192,-5.173955627475185,-3.274709364220925,,10.692841630115408,89.83094153217222,109.09168334539882,,,100.92833113316016,74.12596346293063,25.83571093982882,21.47085125409872,26.546863688625834,111.84686794702552,-74.25797385342588
,,0.0,7.072881430391435,-2.9214075473355785,-4.46777665509818,-4.551245442164911,-8.254623731494087,-6.014145762860782,-1.713306681896062,1.6210517067170398,80.99547511312217,78.82528664938717,105.4122918771691,71.92373588718536,103.25967578965867,84.47041251153186,19.71181302991697,10.433598383341387,28.04551245442164,109.09370469621753,-63.3615955717612
,,,0.0,-6.477766287487071,-8.157187176835572,-15.751809720785928,-9.98965873836607,-6.792140641158216,-10.54395036194416,2.2916235780765337,49.41468459152018,83.74767321613236,85.70837642192349,96.61633919338159,81.96897621509824,58.15925542916237,12.947259565667016,0.3681489141675228,8.856256463288508,89.02585315408481,-73.09617373319544
,,,,0.0,-2.282765354037843,-0.7392254405132751,8.303500860105064,7.420149704774749,16.300153424148032,6.69487191408248,121.39569482542191,130.03393928123108,153.3497605653447,160.05393091264122,134.93421358501095,140.44353526430794,56.86921753684505,,54.772420847087254,138.51411037240223,-55.82314380026966
,,,,,0.0,1.820643996388803,7.076938509379083,15.34757749021968,14.535058681913943,36.397833283177846,130.2136623532952,125.3134717624636,150.73227003711506,135.5802989266727,154.94533052462634,135.71571872805697,64.52001203731568,40.20964991473569,57.984752733473776,165.51309058080048,-28.76918447186277
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.0,-1.4354066985645932,7.808612440191384,-6.679425837320578,96.64114832535883,133.8086124401914,117.40191387559808,135.8086124401914,102.26315789473685,96.44976076555022,30.980861244019138,19.12918660287082,32.42583732057415,114.85167464114834,-63.13875598086124
,,,,,,,,0.0,-1.2216237014236342,14.356483262793365,78.98711042708734,77.91939207387456,103.07810696421697,114.68353212774143,97.30665640631011,71.83532127741437,12.014236244709497,2.010388611004222,14.707579838399376,113.08195459792228,-78.4340130819546
,,,,,,,,,0.0,15.77076638426331,81.20070113935147,80.11977797253871,105.58963871847307,117.33859187846917,99.74681078975559,73.96046353101566,13.399552049858803,3.271983640081799,16.1262050832603,115.7172071282501,-78.16729963969227
,,,,,,,,,,0.0,56.51680195146574,55.5831265508685,77.58337889557134,87.73184169575642,72.53648483828911,50.26285906548345,-2.0481978382470354,-10.79614753753627,0.3070193884846777,86.33132859486061,-81.14143920595534
,,,,,,,,,,,0.0,-0.5965336557839653,13.459626494692978,19.943571140669075,10.235120247212139,-3.995700658336708,-37.41770791347575,-43.0068520757759,-35.912938331318024,19.048770656993142,-87.95109498857988
,,,,,,,,,,,,0.0,14.140513070040264,20.663368745438326,10.896656124131592,-3.419565863812082,-37.04214310815559,-42.664828481063985,-35.528343200064874,19.76319844294867,-87.87878787878789
,,,,,,,,,,,,,0.0,5.714759378552495,-2.8419856006062774,-15.384615384615383,-44.841796134899575,-49.76790450928382,-43.51553618794998,4.9261083743842535,-89.38044713906783
,,,,,,,,,,,,,,0.0,-8.094181956672715,-19.958778591751244,-47.823554450343885,-52.48336581759527,-46.568989851468515,-0.7460178775455304,-89.95452203329077
,,,,,,,,,,,,,,,0.0,-12.909516380655234,-43.228354134165365,-48.29855694227769,-41.863299531981276,7.9953198127925145,-89.0698127925117
,,,,,,,,,,,,,,,,0.0,-34.81303179579041,-40.63479623824451,-33.245633676668156,24.003582624272294,-87.44961934617108
,,,,,,,,,,,,,,,,,0.0,-8.930871618720486,2.4044654358093576,90.22756547874626,-80.74710176041219
,,,,,,,,,,,,,,,,,,0.0,12.446958981612449,108.8826025459689,-78.85902876001886
,,,,,,,,,,,,,,,,,,,0.0,85.76100628930818,-81.19916142557652
,,,,,,,,,,,,,,,,,,,,0.0,-89.8790176959191
,,,,,,,,,,,,,,,,,,,,,0.0
